Operateur;Latitude;Longitude;2G;3G;4G
20815;48.6008612288786;-4.11768791697405;0;1;1
20810;47.9829061730547;-4.03223320207722;1;1;1
20820;47.9831843646975;-4.03181264494782;1;1;1
20815;48.2127778281359;-4.05999600390646;0;1;1
20801;48.2128144791348;-4.05998740343266;1;1;1
20801;47.8925323067352;-4.01722484789663;1;1;1
20820;48.3993732405622;-4.08426068637208;1;1;0
20815;48.3993681224597;-4.08389374338476;0;1;1
20801;48.0292097130926;-4.03404657534882;0;1;0
20810;47.9413188980252;-4.02045365569325;1;1;1
20801;47.9412617442748;-4.02035194574899;1;1;0
20820;47.941408362775;-4.02031761029123;1;1;1
20820;47.8637400708242;-4.00841761214295;1;1;1
20815;47.8637400708242;-4.00841761214295;0;1;1
20801;47.863786488459;-4.00839689658841;1;1;1
20810;47.8634464484247;-4.00819080660935;1;1;1
20820;47.9844596615893;-4.02394793084781;1;0;0
20801;48.090199368548;-4.03756548590509;1;1;0
20801;47.9805391360952;-4.01910752138464;1;1;0
20815;48.1530501223223;-4.03999143366439;0;1;1
20820;48.0098928582219;-4.01850929081403;1;1;1
20815;48.0100810922607;-4.01853429047391;0;1;1
20810;48.0099221452546;-4.01847278799102;1;1;1
20820;48.5169902048994;-4.08509530101149;1;0;0
20801;48.6699161295582;-4.10577157287383;1;1;1
20815;48.6701558478448;-4.10463158401311;0;1;1
20801;47.88453228741;-3.99917339890795;0;1;0
20810;48.6703096869373;-4.10447527797736;1;1;1
20820;48.6702754701545;-4.10444334640943;1;1;1
20820;48.5176618982866;-4.08216807386113;1;1;1
20810;48.5176618982866;-4.08216807386113;1;1;1
20801;48.5029193819166;-4.07933030266822;0;1;0
20820;48.0986788809986;-4.0249400006416;1;1;1
20810;48.0986788809986;-4.0249400006416;1;1;1
20815;48.0988795570986;-4.02445422163346;0;1;1
20820;48.1532593972985;-4.02832759538113;1;1;1
20810;48.1532593972985;-4.02832759538113;1;1;1
20820;48.4246966647593;-4.06318719651623;1;1;1
20810;48.4246966647593;-4.06318719651623;1;1;1
20801;47.8605808554137;-3.98690761366239;0;1;1
20810;47.9841898986031;-4.00034796904962;1;1;1
20820;47.9834193998022;-3.99933087150185;1;1;1
20801;48.5072076065144;-4.06922664979862;1;1;1
20820;47.9718808497624;-3.99753467778125;1;1;1
20810;47.9718439944975;-3.99739525963447;1;1;1
20815;47.971717499509;-3.99724398162359;0;1;1
20801;48.5245542328236;-4.06898738926723;1;1;0
20810;47.9108661072145;-3.98682363961671;1;1;1
20820;47.9108700835542;-3.98675697154006;1;1;1
20801;48.4925760068314;-4.06301094500362;1;1;0
20810;48.4927165941382;-4.06262225480229;1;1;1
20820;48.4927409425229;-4.06251683064885;1;1;1
20820;48.0874991469868;-4.00639451833725;1;1;1
20810;48.0874991469868;-4.00639451833725;1;1;1
20801;47.9373699692465;-3.98341183598223;1;1;0
20801;48.5146126739537;-4.05818255051411;0;1;1
20820;48.6558715783453;-4.07641860216402;1;1;1
20810;48.6558715783453;-4.07641860216402;1;1;1
20801;48.0246506306487;-3.99088129583973;1;1;0
20820;48.5602259100461;-4.06055871085232;1;1;1
20810;48.5601582500122;-4.06048154162306;1;1;1
20815;48.5166655763463;-4.05221950241335;0;1;1
20820;48.0990271553119;-3.9902986570475;1;0;0
20810;48.5777121465099;-4.04944683122216;1;1;1
20820;48.577775665246;-4.04944178941111;1;1;1
20801;48.577839046365;-4.04928701310925;1;1;1
20801;47.913308433486;-3.95686797826625;1;1;1
20801;48.1113311697928;-3.97965396250098;1;1;1
20820;48.3463123070567;-4.00808699506739;1;1;0
20810;48.3463123070567;-4.00808699506739;1;1;0
20815;48.3463220660697;-4.00807474777373;0;1;0
20801;48.346358709765;-4.00806608933333;1;1;0
20810;48.5030367856075;-4.02865098324364;1;1;1
20820;48.5033451057353;-4.02832543700978;1;1;1
20801;47.9630251328146;-3.94665970501326;1;1;0
20820;47.9623184925907;-3.94562533878187;1;1;1
20815;47.9623282476868;-3.94561316868238;0;1;1
20810;47.962257322034;-3.94559040500975;1;1;1
20801;47.8723237915185;-3.92629610890071;1;1;0
20810;47.9209690591514;-3.92852071232888;1;1;1
20820;47.9210291578414;-3.92842105561414;1;1;1
20815;47.9210291578414;-3.92842105561414;0;1;1
20801;47.8716729275121;-3.91988659956778;1;1;1
20815;47.8819411369638;-3.91750755084276;0;1;1
20820;47.8820101929639;-3.91740912541796;1;1;1
20810;47.8820639844379;-3.91741614858529;1;1;1
20801;47.8819669415389;-3.917376618001;1;1;0
20810;48.6323429325205;-4.01585553046053;1;1;1
20820;48.6322190962055;-4.01581163853833;1;1;1
20820;48.2920066780766;-3.96737152536515;1;1;1
20810;48.2920066780766;-3.96737152536515;1;1;1
20820;48.7452784954566;-4.02695797055618;1;0;0
20810;48.2265225505761;-3.95615986962393;1;1;1
20820;48.2266601599334;-3.95612398545492;1;1;1
20815;48.2266699144129;-3.95611175632744;0;1;1
20815;47.9027286006805;-3.91139566122186;0;1;1
20801;47.9027652481711;-3.91138700839373;1;1;0
20801;48.2954712710926;-3.96299839315273;1;1;0
20810;48.696049956912;-4.01588929747792;1;1;1
20820;48.6960205058174;-4.01577620786443;1;1;1
20801;48.2283738095997;-3.95264632405593;1;1;0
20801;47.8656639833289;-3.90338019048895;1;1;1
20820;47.8956169467656;-3.90560477776284;1;1;1
20810;47.8955752645285;-3.90554560966164;1;1;1
20815;48.69180898382;-4.0054162738397;0;1;1
20801;48.6918390489244;-4.00536575519225;1;1;0
20810;48.7463263122533;-4.01147918484142;0;1;0
20820;47.9805546466967;-3.90928270949696;1;1;1
20810;47.9801095529056;-3.90917073483493;1;1;1
20820;48.6331228567913;-3.99128691011893;1;1;1
20815;48.6332417191693;-3.99126195715226;0;1;1
20801;48.5287301848572;-3.97560743427998;1;1;1
20801;47.8609658988286;-3.88605473199328;1;1;0
20801;48.6588126300745;-3.98731415095365;1;1;0
20810;47.8771994643648;-3.88053698037128;1;1;1
20820;47.8773094016771;-3.88051097046169;1;1;1
20801;47.8773557962984;-3.88049013788042;1;1;0
20820;48.1333278197566;-3.91095077975643;1;1;1
20810;48.1333278197566;-3.91095077975643;1;1;1
20801;48.7129825445375;-3.98778124542281;1;1;0
20810;48.6690116726177;-3.98186365528642;1;1;1
20801;48.6688883991567;-3.98165629128743;1;1;1
20810;48.7127720791289;-3.98752106690249;1;1;1
20820;48.7127459965603;-3.98750392529897;1;1;1
20820;48.6688417900782;-3.9815273545797;1;1;1
20815;48.6688515438585;-3.98151502681526;0;1;0
20801;47.8585122844509;-3.86831206137394;0;1;0
20801;47.9946168073927;-3.88490348394426;1;1;0
20810;47.9912793628114;-3.8761926071397;1;1;1
20820;47.991112157389;-3.87611703201941;1;1;1
20815;47.9913370664989;-3.87613282544144;0;1;1
20815;48.7215373456246;-3.97077804886199;0;1;0
20820;48.7218300726768;-3.96947981811739;1;1;1
20810;48.7218300726768;-3.96947981811739;1;1;1
20801;48.7222599563593;-3.96892320215096;0;1;1
20810;47.9493438845254;-3.86435590880696;1;1;1
20820;47.9494366639894;-3.86431415877581;1;1;1
20820;48.5255761189432;-3.937010567476;1;1;1
20815;48.5255769082194;-3.93699707687627;0;1;1
20810;48.5255523929107;-3.93695304040002;1;1;1
20815;47.8039746178833;-3.84147382493627;0;1;0
20801;47.8040112623254;-3.84146514000344;1;1;0
20801;47.9036845439198;-3.85268781843276;1;1;0
20810;47.9036802583949;-3.85260665555897;1;1;1
20820;47.9037371731689;-3.85256028067857;1;1;1
20815;47.903746138942;-3.85256144073429;0;1;1
20820;47.8099274049825;-3.83623332597685;1;1;1
20810;47.8099274049825;-3.83623332597685;1;1;1
20801;47.8546487872683;-3.84049700179767;1;1;1
20820;47.8569096402193;-3.82947345321596;1;1;1
20815;47.8569104176501;-3.82946013081095;0;1;1
20810;47.8570016350082;-3.82944503733444;1;1;1
20801;47.9701247997854;-3.837688058817;0;1;1
20820;47.9701571445962;-3.83759808064918;1;1;1
20810;47.9701571445962;-3.83759808064918;1;1;1
20801;47.9516516546519;-3.83180473613713;0;1;1
20801;48.4131146101291;-3.88954603748232;1;1;0
20820;48.4133285825357;-3.88943849738163;1;1;1
20815;48.4133285825357;-3.88943849738163;0;1;1
20810;48.4133285825357;-3.88943849738163;1;1;1
20810;48.6597483843955;-3.91369936676141;1;1;1
20801;48.6597523171029;-3.91363173900078;1;1;0
20820;48.6597172624659;-3.91361346434888;1;1;1
20801;47.8235744056;-3.7950540203163;1;1;0
20815;48.6138256482643;-3.89767893434603;0;1;1
20801;48.6138630609517;-3.89765664049809;1;1;0
20820;48.6138627323661;-3.89750680367572;1;1;0
20810;48.6137533045835;-3.89736979329162;1;1;0
20801;48.068005992471;-3.82430222036214;1;1;0
20810;48.5099035493798;-3.88177954472814;1;1;1
20801;48.5100036941508;-3.88176553281384;1;1;1
20820;48.5100002135289;-3.88166994241191;1;1;1
20810;48.0681274889865;-3.82376540762643;1;1;1
20820;48.068245876551;-3.8232820951898;1;1;1
20815;48.0682466531771;-3.82326871949946;0;1;1
20820;48.5513647128427;-3.88450218745961;1;1;0
20801;48.5514231809104;-3.8844282782976;1;1;0
20815;48.5102705864587;-3.87887868504732;0;1;1
20810;47.8928328979089;-3.79863224556426;1;1;1
20820;47.8927709072828;-3.79861085873471;1;1;1
20815;47.8927709072828;-3.79861085873471;0;1;1
20801;48.1896928883347;-3.82309046165705;1;1;1
20820;48.2009697308934;-3.81816149815238;1;1;1
20810;48.2009388762708;-3.81791432547087;1;1;1
20820;48.6201752753931;-3.8694410627166;1;1;0
20810;48.6201752753931;-3.8694410627166;1;1;0
20815;48.6201850179681;-3.86942872554086;0;1;0
20801;48.6202126825958;-3.86941874598625;1;1;0
20810;48.24669371391;-3.8200713450015;1;1;1
20820;48.2466075274887;-3.81984382666861;1;1;1
20801;47.8049832011299;-3.75764997021519;1;1;1
20820;47.804957068759;-3.75763323406667;1;1;1
20810;47.8048884081441;-3.75757085718872;1;1;1
20801;48.5654739292802;-3.85572271666115;1;1;1
20801;48.5823609852295;-3.85646830675709;0;1;0
20820;47.9623227712024;-3.77570232433129;1;1;1
20815;47.9623227712024;-3.77570232433129;0;1;1
20810;47.9622895091331;-3.77549633770619;1;1;1
20820;48.5732016941221;-3.8524639064604;1;1;1
20820;48.1838826837768;-3.80112084744021;1;1;1
20810;48.1838826837768;-3.80112084744021;1;1;1
20815;48.1838924224869;-3.80110859960938;0;1;1
20810;48.5614705934869;-3.85015092815746;1;1;1
20820;48.5615165721117;-3.84998011000286;1;1;1
20815;48.5615255337602;-3.84998128417255;0;1;1
20801;47.8823736925375;-3.75803948088523;1;1;0
20801;47.85901386014;-3.74678014852629;1;1;1
20810;47.8589272617993;-3.74671543978355;1;1;1
20820;47.8588847306424;-3.74666976138745;1;1;1
20815;47.8588944657195;-3.74665757849071;0;1;1
20820;48.5694321575317;-3.83060960528069;1;0;0
20810;48.5786136460076;-3.83172791946526;1;1;0
20820;48.5786159778863;-3.83168740197594;1;1;0
20801;48.569762140269;-3.83036701688477;1;1;0
20815;48.5794466125063;-3.82666590974812;0;1;1
20801;48.5793729471797;-3.82653381961094;1;1;0
20810;48.5694376541702;-3.82439284416298;1;1;0
20815;48.561394124107;-3.82138411757742;0;1;1
20820;48.5927798276451;-3.82514129933204;1;0;0
20820;48.4676755449467;-3.80712854014185;1;1;1
20810;48.4680166813264;-3.80653468810388;1;1;1
20810;48.5907601397267;-3.81597627267669;1;1;1
20820;48.590707920097;-3.81594224027631;1;1;1
20801;48.5907453181714;-3.81591989789996;1;1;1
20801;48.5631877501667;-3.81185104207229;1;1;1
20820;47.8474955286653;-3.71917479078141;1;1;0
20820;47.8874956348834;-3.71500847211935;1;1;1
20810;47.8874956348834;-3.71500847211935;1;1;1
20801;48.2214231829724;-3.75137275386294;1;1;0
20810;48.5152841346444;-3.78830109511755;1;1;0
20820;48.5841958879718;-3.79029830273271;1;1;1
20801;47.8709327538411;-3.69888161171045;1;1;0
20810;48.5842258645299;-3.79024776458502;1;1;0
20801;48.534381160975;-3.78308429023125;1;1;0
20820;48.5336219623163;-3.78278192414141;1;1;1
20810;48.5336429743954;-3.78273026838351;0;0;1
20820;48.6958927045333;-3.80279756860066;1;1;0
20810;48.6959733545654;-3.80280809051172;1;1;1
20820;48.6960130686927;-3.8027450839791;1;1;1
20801;48.6960258994401;-3.80267857010293;1;1;1
20801;47.8450960210225;-3.69200837136923;1;1;1
20801;48.5854265897645;-3.78124524755994;1;1;0
20820;48.3482337563591;-3.74999910696934;1;1;1
20810;48.3482337563591;-3.74999910696934;1;1;1
20815;48.348243488622;-3.7499868114421;0;1;0
20801;48.3483167377855;-3.74996913465494;1;1;0
20820;48.0288790922517;-3.70826835948002;1;1;1
20810;48.0288790922517;-3.70826835948002;1;1;1
20820;48.3599467001555;-3.75013669396009;1;1;1
20810;48.3599467001555;-3.75013669396009;0;0;1
20810;48.5492080789027;-3.77420976473662;1;1;0
20820;47.9390413409693;-3.69434198177513;1;1;1
20810;47.9388867910474;-3.6942014636791;1;1;1
20801;47.9389062493667;-3.69417704189608;1;1;0
20801;47.803173497158;-3.67657313020769;1;1;0
20820;48.4092744918741;-3.75000289176284;1;1;1
20810;48.4092744918741;-3.75000289176284;1;1;1
20820;48.0031683207333;-3.69779243160751;1;1;1
20810;48.0031683207333;-3.69779243160751;1;1;1
20815;48.0033312467759;-3.69778615825033;0;1;1
20801;48.0033678761213;-3.69777734131213;1;1;1
20820;48.5800933066888;-3.76870159287055;1;1;0
20815;48.5799968197422;-3.76833531899009;0;1;1
20801;48.0300762196962;-3.69615411404323;1;1;1
20820;48.241983030563;-3.70600458502175;1;1;1
20810;48.241983030563;-3.70600458502175;1;1;1
20820;47.8962191111971;-3.65887376728172;1;1;1
20810;47.8962191111971;-3.65887376728172;1;1;1
20801;47.8816235271323;-3.65585819043888;1;1;0
20801;47.9551115897564;-3.65542105582601;1;0;0
20815;47.8763889996673;-3.64083620937673;0;1;1
20801;48.5204889954339;-3.72134641665442;1;1;0
20820;47.8159851973357;-3.62823423817505;1;1;1
20810;47.8160031341658;-3.62823647881392;1;1;1
20801;47.8160323031939;-3.62819989458399;1;1;1
20810;48.5252829390556;-3.71784387114091;1;1;0
20820;48.5252688346447;-3.71777410074994;1;1;0
20820;48.5252688346447;-3.71777410074994;1;1;1
20820;48.6452704169312;-3.72556080442608;1;1;1
20810;48.6454250707725;-3.72553986114708;1;1;1
20801;48.6454140330179;-3.72541582994568;1;1;0
20801;48.2430487266646;-3.6724111083162;1;1;0
20815;48.6404025794524;-3.72256345828773;0;1;1
20820;48.0481658712298;-3.64525937117442;1;1;1
20810;48.0481658712298;-3.64525937117442;1;1;1
20801;48.3297939941811;-3.6618862034187;1;1;0
20810;48.5724939395472;-3.68806436144546;1;1;0
20801;48.5725261559067;-3.68797325703305;1;1;0
20810;47.7994669701674;-3.58409372509209;1;1;0
20820;47.7994684693437;-3.58406710200751;1;1;0
20801;47.7994796870176;-3.58402827989703;1;1;0
20815;48.5733232839085;-3.67413131035357;0;1;1
20820;48.5733158394504;-3.67410315244719;1;1;0
20801;48.1323746641187;-3.61514538590028;1;1;0
20820;48.3388572664138;-3.6364107233832;1;1;1
20810;48.3388572664138;-3.6364107233832;0;0;1
20815;48.3391740717091;-3.63639658394984;0;1;1
20820;48.2204600328593;-3.61916050533488;1;1;0
20815;48.22046078623;-3.61914708810361;0;1;0
20801;48.2204974043689;-3.61913818031145;1;1;0
20810;48.2210020664375;-3.61851251779504;1;1;0
20801;48.1739270572685;-3.60892747298348;1;1;0
20801;48.2599974249323;-3.61581945553451;1;1;0
20801;47.8712698995612;-3.56714731120545;1;1;0
20810;48.6773815219475;-3.66702470242892;1;1;1
20820;48.6774278518873;-3.66700336198011;1;1;1
20820;47.8852094224633;-3.5606178819982;1;1;1
20810;47.8851593446982;-3.56054455309009;1;1;1
20801;47.8852490316561;-3.56055565659523;1;1;1
20801;47.7735852362146;-3.54335792962643;1;1;1
20820;47.7736046650323;-3.54333352858526;1;1;1
20810;47.7735897060283;-3.54327809577213;1;1;1
20815;48.1319067183199;-3.58581544544495;0;1;1
20810;48.131903776514;-3.58554530128284;1;1;1
20820;48.132009160487;-3.58543706149339;1;1;1
20815;47.8630462455869;-3.55112482271598;0;1;1
20801;47.8631979519405;-3.55099594783121;1;1;1
20820;47.8630529385134;-3.55084382779112;1;1;1
20810;47.868514206254;-3.54588171869949;1;1;0
20801;47.8766495076629;-3.54542330429415;1;1;0
20820;48.1778039836262;-3.58210184293885;1;1;1
20810;48.1778039836262;-3.58210184293885;1;1;1
20815;48.2641252360179;-3.58496556364278;0;1;1
20820;48.2639265340198;-3.58464319101595;1;1;0
20820;47.8722243760025;-3.53556181873417;1;1;1
20810;47.8722243760025;-3.53556181873417;1;1;1
20801;47.8633015524413;-3.53395188283635;1;1;0
20810;47.7751054112459;-3.51582556074237;1;1;0
20801;47.7753119778115;-3.51471212020187;1;1;0
20820;48.6519391983157;-3.62333957464503;1;1;1
20810;48.651959385464;-3.62330126596323;0;0;1
20801;48.2764798659559;-3.57584077443464;0;1;1
20801;48.6519983322934;-3.62308823292394;1;1;0
20815;48.6519460603145;-3.62305435330523;0;1;1
20815;47.9612453029569;-3.53186157318352;0;1;1
20820;47.9613832715828;-3.53084336257382;1;1;1
20810;47.9613832715828;-3.53084336257382;1;1;1
20801;47.9614908472961;-3.53069530326276;1;1;0
20801;48.2783408090262;-3.56901284870741;1;1;1
20820;48.5591217476517;-3.60411706685842;1;1;1
20810;48.5591217476517;-3.60411706685842;1;1;1
20801;48.2838849670813;-3.56948905974096;1;1;0
20810;48.2838229569185;-3.56930545468876;1;1;0
20820;48.2838842311921;-3.56917783524274;1;1;0
20820;48.5183451503184;-3.59845511381971;1;1;0
20801;48.0953178617452;-3.54554302453396;1;1;0
20815;48.5183429435397;-3.59833254020974;0;1;1
20801;48.5726934533087;-3.60517857542162;1;1;0
20815;47.8969866906967;-3.51886330470292;0;1;1
20801;47.8970233089369;-3.51885438201749;1;1;0
20801;48.6623119977658;-3.61439565227928;1;1;0
20801;47.7354213149121;-3.49639494311836;1;1;0
20801;48.2732486609709;-3.56089763763767;0;0;0
20820;47.842618801446;-3.50676141162888;1;1;1
20810;47.8433168550679;-3.50671290635234;1;1;1
20801;48.1870322327525;-3.54644671390384;1;1;0
20820;48.2668553159984;-3.55555643309424;1;1;1
20810;48.2668553159984;-3.55555643309424;1;1;0
20801;48.2684571507845;-3.55370053670498;1;1;1
20801;47.7896753932938;-3.48849350601208;1;1;1
20820;47.789676026842;-3.48831937421636;1;1;1
20810;47.789676026842;-3.48831937421636;1;1;1
20810;48.5200759289414;-3.57444476655664;1;1;1
20820;48.5201790283967;-3.57437618719843;1;1;1
20801;48.270094893207;-3.53882575669665;0;1;0
20810;47.632743264323;-3.45854979634232;1;1;0
20820;47.6327791479716;-3.4585541481663;1;1;1
20801;47.6329740092332;-3.45829720035947;1;1;1
20810;47.7360204735435;-3.46753861014441;1;1;0
20820;47.7360151850697;-3.4674710320117;0;1;0
20801;48.0444452250918;-3.49835812291946;1;1;1
20815;47.8642503989949;-3.47330428528344;0;1;1
20815;48.0469442786546;-3.49333302732382;0;1;1
20820;48.0467393845347;-3.49311932113624;1;1;1
20810;48.0467393845347;-3.49311932113624;1;1;1
20801;48.7750151422468;-3.58055002105957;1;1;1
20810;48.7747851705036;-3.5799747621466;1;1;1
20820;48.7746559708044;-3.57986285144604;1;1;1
20820;48.7747455973581;-3.57987417730212;1;1;0
20815;48.7749226250001;-3.57977365377122;0;1;1
20810;48.4142143325172;-3.53184172677833;1;1;0
20820;48.4144407063282;-3.53182923860367;1;1;0
20815;48.4144414496767;-3.53181577062004;0;1;0
20801;48.4144780560229;-3.53180676913633;1;1;0
20801;48.564806877887;-3.54974104426886;1;1;0
20801;48.7712229429033;-3.57534654311488;1;1;0
20820;48.5658309837343;-3.54917572706816;1;0;0
20820;48.1109283399877;-3.49163498109761;1;1;1
20810;48.1109283399877;-3.49163498109761;1;1;1
20801;47.7358399265327;-3.43893608709805;1;1;1
20820;47.7358331553041;-3.43889510736035;1;1;0
20801;48.2976202514146;-3.5063399756652;1;1;0
20810;48.7047555911091;-3.55332829987638;1;1;0
20820;48.7047399010527;-3.55328541941065;1;1;1
20801;47.8066153357829;-3.44081972143496;1;1;0
20820;47.8066340095519;-3.4408085831461;1;1;1
20810;47.8066340095519;-3.4408085831461;1;1;0
20820;47.8660553257356;-3.44730281126705;1;1;1
20810;47.8660553257356;-3.44730281126705;1;1;1
20820;48.7216579685098;-3.55222045636461;1;1;0
20810;47.7357870166613;-3.42842136003983;1;1;1
20820;47.7357427074449;-3.42824197896289;1;1;1
20801;47.7357703514608;-3.42823193603798;1;1;0
20801;48.7845358072615;-3.55681530886784;1;1;0
20810;48.7840645086921;-3.55668766585546;1;1;1
20820;48.7837507989824;-3.55648427383488;1;1;1
20815;47.7358865454761;-3.42661285680295;0;1;1
20801;47.8908345737062;-3.4453098992134;1;1;0
20801;48.7693260522406;-3.54997150608896;1;1;1
20820;48.7584208618769;-3.54739896850353;1;1;0
20820;48.7584208618769;-3.54739896850353;1;1;1
20810;48.7584245863986;-3.54733118606966;0;0;1
20815;48.7712103416177;-3.54885681870128;0;1;1
20820;47.7098470746602;-3.41487613928255;1;1;0
20801;47.7098866104694;-3.41481401041578;1;1;1
20801;48.6924299054726;-3.53193022295216;1;1;0
20801;47.7884779988066;-3.42038271222862;1;1;0
20820;48.6922878345219;-3.53139439081004;1;1;1
20810;48.6922878345219;-3.53139439081004;0;0;1
20815;48.6922967982715;-3.5313955132987;0;1;1
20801;48.3670275450131;-3.49052872201982;1;1;0
20810;47.7829559155123;-3.4173436038211;1;1;1
20820;47.7829387050319;-3.41732812593418;1;1;1
20801;47.7830181003818;-3.41686878926958;1;1;1
20815;47.7826623189207;-3.41627648127929;0;1;1
20810;48.6933131938235;-3.52816910889631;1;1;0
20801;47.7425343826823;-3.40768306240402;1;1;0
20815;47.7255545600283;-3.40444531772881;0;1;1
20801;47.7255417225334;-3.404350087295;1;1;0
20820;47.9908293134896;-3.43589355368879;1;1;1
20810;47.9908293134896;-3.43589355368879;1;1;1
20820;48.4640824423484;-3.49355214259761;1;1;0
20801;48.4641197833629;-3.4935296246702;1;1;0
20815;48.4642279148848;-3.49320370384904;0;1;0
